FromEdgeID;ToEdgeID;RunTime
-450086133;30157292#1;857
-450086133;-469999029;957
-450086133;25369033#2;609
-450086133;15926759;589
-450086133;4594894#4;879
-450086133;57936173#3;880
-450086133;223737429;1230
-450086133;-461331989#0;1122
-450086133;28819804;973
-450086133;-MA068;1428
-450086133;23109073#1;829
-450086133;52158843#1;1060
-450086133;-857983579;610
-450086133;243102981;1101
-450086133;806903754;547
-450086133;385888165#4;1156
-450086133;-31002335#0;1321
-450086133;138515677#4;1262
-450086133;256245721;1086
-450086133;710761406;967
-450086133;30143978#1;806
-450086133;-858123638#0;1501
-450086133;4463221#1;825
-450086133;451621867#1;1312
-450086133;-451621866;1359
-450086133;4392634#2;1077
-450086133;MA080;1430
-450086133;-450086133;2
-450086133;32197350#0;86
-450086133;139806486#2;899
-450086133;-79701272#0;1514
-450086133;30709383;1572
-450086133;151043332#5;1015
-450086133;332306828#3;383
-450086133;4442099#1;732
-450086133;450189363;1417
32197350#0;E19.203;904
32197350#0;671403224#1;886
32197350#0;-140336718#0;1459
32197350#0;30276434#1;814
32197350#0;914393586;750
32197350#0;4517104;797
32197350#0;-25418282;786
32197350#0;718428117#1;957
32197350#0;207716520;992
32197350#0;23044566;1317
32197350#0;4368690;758
32197350#0;451458155;1203
32197350#0;375861848;890
32197350#0;-420483060#0;1135
32197350#0;24041366;842
32197350#0;455953261#1;1131
32197350#0;111251392;955
32197350#0;-333626093;543
32197350#0;4389557#1;911
32197350#0;42813669;1588
32197350#0;24735700;1310
32197350#0;456213456;903
32197350#0;231262268#0;1311
32197350#0;27606891#2;811
32197350#0;-10947989;1777
32197350#0;98410013#0;1782
32197350#0;172282359;827
32197350#0;148288810#2;1314
32197350#0;76402289;831
32197350#0;461910870#2;1228
32197350#0;30157285;950
32197350#0;24160797;1194
32197350#0;4616321#2;574
32197350#0;-259536422;1652
32197350#0;-39496182#0;1335
32197350#0;MA047;883
32197350#0;-669433184;1211
32197350#0;4802807#2;1113
32197350#0;39473294;1333
32197350#0;41976565;1253
32197350#0;-671403217;978
32197350#0;-165465028#0;1006
32197350#0;4486596#2;757
32197350#0;24673480;809
32197350#0;30699893;810
32197350#0;-469999015;1283
32197350#0;469999020;952
32197350#0;120395207#1;1257
32197350#0;30157290;961
32197350#0;469999032;976
32197350#0;30157292#1;938
32197350#0;-469999029;1038
32197350#0;25369033#2;690
32197350#0;15926759;670
32197350#0;4594894#4;960
32197350#0;57936173#3;961
32197350#0;223737429;1311
32197350#0;-461331989#0;1203
32197350#0;28819804;1054
32197350#0;-MA068;1509
32197350#0;23109073#1;910
32197350#0;52158843#1;1141
32197350#0;-857983579;690
32197350#0;243102981;1182
32197350#0;806903754;628
32197350#0;385888165#4;1237
32197350#0;-31002335#0;1402
32197350#0;138515677#4;1343
32197350#0;256245721;1167
32197350#0;710761406;1048
32197350#0;30143978#1;887
32197350#0;-858123638#0;1582
32197350#0;4463221#1;906
32197350#0;451621867#1;1393
32197350#0;-451621866;1440
32197350#0;4392634#2;1158
32197350#0;MA080;1511
32197350#0;-450086133;82
32197350#0;32197350#0;11
32197350#0;139806486#2;980
32197350#0;-79701272#0;1595
32197350#0;30709383;1653
32197350#0;151043332#5;1096
32197350#0;332306828#3;464
32197350#0;4442099#1;813
32197350#0;450189363;1498
139806486#2;E19.203;876
139806486#2;671403224#1;722
139806486#2;-140336718#0;665
139806486#2;30276434#1;650
139806486#2;914393586;722
139806486#2;4517104;514
139806486#2;-25418282;515
139806486#2;718428117#1;163
139806486#2;207716520;199
139806486#2;23044566;523
139806486#2;4368690;340
139806486#2;451458155;1175
139806486#2;375861848;859
139806486#2;-420483060#0;1106
139806486#2;24041366;813
139806486#2;455953261#1;1106
139806486#2;111251392;758
139806486#2;-333626093;763
139806486#2;4389557#1;714
139806486#2;42813669;1557
139806486#2;24735700;1377
139806486#2;456213456;872
139806486#2;231262268#0;1335
139806486#2;27606891#2;782
139806486#2;-10947989;1746
139806486#2;98410013#0;1751
139806486#2;172282359;348
139806486#2;148288810#2;534
139806486#2;76402289;667
139806486#2;461910870#2;543
139806486#2;30157285;265
139806486#2;24160797;414
139806486#2;4616321#2;394
139806486#2;-259536422;1244
139806486#2;-39496182#0;1359
139806486#2;MA047;950
139806486#2;-669433184;1182
139806486#2;4802807#2;1084
139806486#2;39473294;1400
139806486#2;41976565;1229
139806486#2;-671403217;780
139806486#2;-165465028#0;809
139806486#2;4486596#2;163
139806486#2;24673480;179
139806486#2;30699893;252
139806486#2;-469999015;710
139806486#2;469999020;267
139806486#2;120395207#1;662
139806486#2;30157290;276
139806486#2;469999032;186
139806486#2;30157292#1;253
139806486#2;-469999029;244
139806486#2;25369033#2;419
139806486#2;15926759;568
139806486#2;4594894#4;931
139806486#2;57936173#3;933
139806486#2;223737429;1378
139806486#2;-461331989#0;1270
139806486#2;28819804;1023
139806486#2;-MA068;1059
139806486#2;23109073#1;120
139806486#2;52158843#1;737
139806486#2;-857983579;669
139806486#2;243102981;1151
139806486#2;806903754;606
139806486#2;385888165#4;871
139806486#2;-31002335#0;952
139806486#2;138515677#4;854
139806486#2;256245721;373
139806486#2;710761406;699
139806486#2;30143978#1;329
139806486#2;-858123638#0;993
139806486#2;4463221#1;308
139806486#2;451621867#1;643
139806486#2;-451621866;690
139806486#2;4392634#2;418
139806486#2;MA080;1061
139806486#2;-450086133;918
139806486#2;32197350#0;846
139806486#2;139806486#2;31
139806486#2;-79701272#0;1006
139806486#2;30709383;1063
139806486#2;151043332#5;419
139806486#2;332306828#3;507
139806486#2;4442099#1;394
139806486#2;450189363;1184
-79701272#0;E19.203;1543
-79701272#0;671403224#1;1263
-79701272#0;-140336718#0;1303
-79701272#0;30276434#1;1252
-79701272#0;914393586;1481
-79701272#0;4517104;1131
-79701272#0;-25418282;1138
-79701272#0;718428117#1;1067
-79701272#0;207716520;1141
-79701272#0;23044566;1238
-79701272#0;4368690;1028
-79701272#0;451458155;1800
-79701272#0;375861848;1371
-79701272#0;-420483060#0;1864
-79701272#0;24041366;1570
-79701272#0;455953261#1;1866
-79701272#0;111251392;1232
-79701272#0;-333626093;1522
-79701272#0;4389557#1;1201
-79701272#0;42813669;2050
-79701272#0;24735700;2136
-79701272#0;456213456;1424
-79701272#0;231262268#0;2094
-79701272#0;27606891#2;1541
-79701272#0;-10947989;2121
-79701272#0;98410013#0;2125
-79701272#0;172282359;1265
-79701272#0;148288810#2;827
-79701272#0;76402289;1248
-79701272#0;461910870#2;670
-79701272#0;30157285;834
-79701272#0;24160797;884
-79701272#0;4616321#2;1153
-79701272#0;-259536422;1992
-79701272#0;-39496182#0;2118
-79701272#0;MA047;1709
-79701272#0;-669433184;1941
-79701272#0;4802807#2;1842
-79701272#0;39473294;2159
-79701272#0;41976565;1988
-79701272#0;-671403217;1224
-79701272#0;-165465028#0;1227
-79701272#0;4486596#2;1091
-79701272#0;24673480;1072
-79701272#0;30699893;970
-79701272#0;-469999015;725
-79701272#0;469999020;837
-79701272#0;120395207#1;569
-79701272#0;30157290;859
-79701272#0;469999032;1128
-79701272#0;30157292#1;822
-79701272#0;-469999029;1148
-79701272#0;25369033#2;1131
-79701272#0;15926759;1327
-79701272#0;4594894#4;1628
-79701272#0;57936173#3;1569
-79701272#0;223737429;2137
-79701272#0;-461331989#0;2029
-79701272#0;28819804;1575
-79701272#0;-MA068;869
-79701272#0;23109073#1;996
-79701272#0;52158843#1;957
-79701272#0;-857983579;1380
-79701272#0;243102981;1579
-79701272#0;806903754;1365
-79701272#0;385888165#4;1018
-79701272#0;-31002335#0;687
-79701272#0;138515677#4;655
-79701272#0;256245721;1121
-79701272#0;710761406;1091
-79701272#0;30143978#1;911
-79701272#0;-858123638#0;188
-79701272#0;4463221#1;868
-79701272#0;451621867#1;593
-79701272#0;-451621866;608
-79701272#0;4392634#2;1220
-79701272#0;MA080;872
-79701272#0;-450086133;1677
-79701272#0;32197350#0;1605
-79701272#0;139806486#2;1121
-79701272#0;-79701272#0;37
-79701272#0;30709383;118
-79701272#0;151043332#5;743
-79701272#0;332306828#3;1266
-79701272#0;4442099#1;947
-79701272#0;450189363;1255
30709383;E19.203;1509
30709383;671403224#1;1229
30709383;-140336718#0;1269
30709383;30276434#1;1218
30709383;914393586;1447
30709383;4517104;1097
30709383;-25418282;1104
30709383;718428117#1;1033
30709383;207716520;1107
30709383;23044566;1204
30709383;4368690;994
30709383;451458155;1766
30709383;375861848;1337
30709383;-420483060#0;1830
30709383;24041366;1536
30709383;455953261#1;1831
30709383;111251392;1198
30709383;-333626093;1488
30709383;4389557#1;1167
30709383;42813669;2016
30709383;24735700;2102
30709383;456213456;1390
30709383;231262268#0;2060
30709383;27606891#2;1507
30709383;-10947989;2087
30709383;98410013#0;2091
30709383;172282359;1231
30709383;148288810#2;793
30709383;76402289;1214
30709383;461910870#2;636
30709383;30157285;800
30709383;24160797;850
30709383;4616321#2;1119
30709383;-259536422;1958
30709383;-39496182#0;2084
30709383;MA047;1675
30709383;-669433184;1907
30709383;4802807#2;1808
30709383;39473294;2125
30709383;41976565;1954
30709383;-671403217;1190
30709383;-165465028#0;1193
30709383;4486596#2;1057
30709383;24673480;1038
30709383;30699893;936
30709383;-469999015;691
30709383;469999020;803
30709383;120395207#1;535
30709383;30157290;825
30709383;469999032;1094
30709383;30157292#1;788
30709383;-469999029;1114
30709383;25369033#2;1097
30709383;15926759;1293
30709383;4594894#4;1594
30709383;57936173#3;1535
30709383;223737429;2103
30709383;-461331989#0;1995
30709383;28819804;1541
30709383;-MA068;815
30709383;23109073#1;962
30709383;52158843#1;923
30709383;-857983579;1346
30709383;243102981;1545
30709383;806903754;1331
30709383;385888165#4;963
30709383;-31002335#0;633
30709383;138515677#4;600
30709383;256245721;1087
30709383;710761406;1057
30709383;30143978#1;877
30709383;-858123638#0;182
30709383;4463221#1;834
30709383;451621867#1;559
30709383;-451621866;574
30709383;4392634#2;1186
30709383;MA080;817
30709383;-450086133;1643
30709383;32197350#0;1571
30709383;139806486#2;1087
30709383;-79701272#0;182
30709383;30709383;30
30709383;151043332#5;709
30709383;332306828#3;1232
30709383;4442099#1;913
30709383;450189363;1200
151043332#5;E19.203;929
151043332#5;671403224#1;626
151043332#5;-140336718#0;871
151043332#5;30276434#1;616
151043332#5;914393586;846
151043332#5;4517104;482
151043332#5;-25418282;488
151043332#5;718428117#1;466
151043332#5;207716520;502
151043332#5;23044566;728
151043332#5;4368690;372
151043332#5;451458155;1245
151043332#5;375861848;816
151043332#5;-420483060#0;1231
151043332#5;24041366;936
151043332#5;455953261#1;1231
151043332#5;111251392;655
151043332#5;-333626093;888
151043332#5;4389557#1;611
151043332#5;42813669;1529
151043332#5;24735700;1501
151043332#5;456213456;869
151043332#5;231262268#0;1460
151043332#5;27606891#2;907
151043332#5;-10947989;1660
151043332#5;98410013#0;1664
151043332#5;172282359;584
151043332#5;148288810#2;576
151043332#5;76402289;611
151043332#5;461910870#2;371
151043332#5;30157285;190
151043332#5;24160797;464
151043332#5;4616321#2;519
151043332#5;-259536422;1449
151043332#5;-39496182#0;1484
151043332#5;MA047;1074
151043332#5;-669433184;1307
151043332#5;4802807#2;1209
151043332#5;39473294;1525
151043332#5;41976565;1354
151043332#5;-671403217;678
151043332#5;-165465028#0;706
151043332#5;4486596#2;394
151043332#5;24673480;412
151043332#5;30699893;300
151043332#5;-469999015;445
151043332#5;469999020;193
151043332#5;120395207#1;418
151043332#5;30157290;215
151043332#5;469999032;489
151043332#5;30157292#1;178
151043332#5;-469999029;547
151043332#5;25369033#2;489
151043332#5;15926759;692
151043332#5;4594894#4;1048
151043332#5;57936173#3;989
151043332#5;223737429;1503
151043332#5;-461331989#0;1394
151043332#5;28819804;1020
151043332#5;-MA068;818
151043332#5;23109073#1;352
151043332#5;52158843#1;496
151043332#5;-857983579;735
151043332#5;243102981;1069
151043332#5;806903754;726
151043332#5;385888165#4;636
151043332#5;-31002335#0;672
151043332#5;138515677#4;581
151043332#5;256245721;578
151043332#5;710761406;597
151043332#5;30143978#1;214
151043332#5;-858123638#0;743
151043332#5;4463221#1;170
151043332#5;451621867#1;535
151043332#5;-451621866;582
151043332#5;4392634#2;677
151043332#5;MA080;820
151043332#5;-450086133;1042
151043332#5;32197350#0;971
151043332#5;139806486#2;483
151043332#5;-79701272#0;756
151043332#5;30709383;814
151043332#5;151043332#5;38
151043332#5;332306828#3;631
151043332#5;4442099#1;296
151043332#5;450189363;943
332306828#3;E19.203;613
332306828#3;671403224#1;580
332306828#3;-140336718#0;1102
332306828#3;30276434#1;509
332306828#3;914393586;460
332306828#3;4517104;440
332306828#3;-25418282;428
332306828#3;718428117#1;599
332306828#3;207716520;635
332306828#3;23044566;959
332306828#3;4368690;401
332306828#3;451458155;912
332306828#3;375861848;597
332306828#3;-420483060#0;844
332306828#3;24041366;551
332306828#3;455953261#1;844
332306828#3;111251392;650
332306828#3;-333626093;486
332306828#3;4389557#1;606
332306828#3;42813669;1295
332306828#3;24735700;1115
332306828#3;456213456;610
332306828#3;231262268#0;1073
332306828#3;27606891#2;520
332306828#3;-10947989;1484
332306828#3;98410013#0;1488
332306828#3;172282359;470
332306828#3;148288810#2;957
332306828#3;76402289;525
332306828#3;461910870#2;871
332306828#3;30157285;593
332306828#3;24160797;837
332306828#3;4616321#2;217
332306828#3;-259536422;1295
332306828#3;-39496182#0;1097
332306828#3;MA047;688
332306828#3;-669433184;920
332306828#3;4802807#2;822
332306828#3;39473294;1138
332306828#3;41976565;967
332306828#3;-671403217;672
332306828#3;-165465028#0;701
332306828#3;4486596#2;400
332306828#3;24673480;452
332306828#3;30699893;452
332306828#3;-469999015;926
332306828#3;469999020;595
332306828#3;120395207#1;900
332306828#3;30157290;604
332306828#3;469999032;619
332306828#3;30157292#1;581
332306828#3;-469999029;680
332306828#3;25369033#2;333
332306828#3;15926759;312
332306828#3;4594894#4;669
332306828#3;57936173#3;671
332306828#3;223737429;1116
332306828#3;-461331989#0;1007
332306828#3;28819804;761
332306828#3;-MA068;1152
332306828#3;23109073#1;553
332306828#3;52158843#1;783
332306828#3;-857983579;406
332306828#3;243102981;889
332306828#3;806903754;344
332306828#3;385888165#4;880
332306828#3;-31002335#0;1044
332306828#3;138515677#4;986
332306828#3;256245721;810
332306828#3;710761406;691
332306828#3;30143978#1;530
332306828#3;-858123638#0;1225
332306828#3;4463221#1;548
332306828#3;451621867#1;1036
332306828#3;-451621866;1083
332306828#3;4392634#2;801
332306828#3;MA080;1154
332306828#3;-450086133;420
332306828#3;32197350#0;348
332306828#3;139806486#2;623
332306828#3;-79701272#0;1238
332306828#3;30709383;1296
332306828#3;151043332#5;739
332306828#3;332306828#3;9
332306828#3;4442099#1;456
332306828#3;450189363;1161
4442099#1;E19.203;676
4442099#1;671403224#1;404
4442099#1;-140336718#0;905
4442099#1;30276434#1;363
4442099#1;914393586;613
4442099#1;4517104;192
4442099#1;-25418282;199
4442099#1;718428117#1;454
4442099#1;207716520;490
4442099#1;23044566;763
4442099#1;4368690;108
4442099#1;451458155;1023
4442099#1;375861848;587
4442099#1;-420483060#0;997
4442099#1;24041366;683
4442099#1;455953261#1;997
4442099#1;111251392;433
4442099#1;-333626093;654
4442099#1;4389557#1;389
4442099#1;42813669;1306
4442099#1;24735700;1268
4442099#1;456213456;647
4442099#1;231262268#0;1226
4442099#1;27606891#2;673
4442099#1;-10947989;1443
4442099#1;98410013#0;1447
4442099#1;172282359;417
4442099#1;148288810#2;656
4442099#1;76402289;360
4442099#1;461910870#2;505
4442099#1;30157285;250
4442099#1;24160797;536
4442099#1;4616321#2;304
4442099#1;-259536422;1332
4442099#1;-39496182#0;1250
4442099#1;MA047;841
4442099#1;-669433184;1073
4442099#1;4802807#2;975
4442099#1;39473294;1291
4442099#1;41976565;1120
4442099#1;-671403217;456
4442099#1;-165465028#0;484
4442099#1;4486596#2;255
4442099#1;24673480;274
4442099#1;30699893;203
4442099#1;-469999015;570
4442099#1;469999020;252
4442099#1;120395207#1;543
4442099#1;30157290;261
4442099#1;469999032;477
4442099#1;30157292#1;238
4442099#1;-469999029;535
4442099#1;25369033#2;225
4442099#1;15926759;483
4442099#1;4594894#4;795
4442099#1;57936173#3;736
4442099#1;223737429;1269
4442099#1;-461331989#0;1161
4442099#1;28819804;798
4442099#1;-MA068;795
4442099#1;23109073#1;343
4442099#1;52158843#1;362
4442099#1;-857983579;445
4442099#1;243102981;847
4442099#1;806903754;437
4442099#1;385888165#4;502
4442099#1;-31002335#0;688
4442099#1;138515677#4;629
4442099#1;256245721;613
4442099#1;710761406;374
4442099#1;30143978#1;163
4442099#1;-858123638#0;868
4442099#1;4463221#1;179
4442099#1;451621867#1;670
4442099#1;-451621866;717
4442099#1;4392634#2;710
4442099#1;MA080;797
4442099#1;-450086133;837
4442099#1;32197350#0;765
4442099#1;139806486#2;474
4442099#1;-79701272#0;881
4442099#1;30709383;939
4442099#1;151043332#5;370
4442099#1;332306828#3;426
4442099#1;4442099#1;6
4442099#1;450189363;820
450189363;E19.203;925
450189363;671403224#1;721
450189363;-140336718#0;1612
450189363;30276434#1;728
450189363;914393586;1148
450189363;4517104;822
450189363;-25418282;810
450189363;718428117#1;1230
450189363;207716520;1268
450189363;23044566;1470
450189363;4368690;897
450189363;451458155;1122
450189363;375861848;754
450189363;-420483060#0;1210
450189363;24041366;952
450189363;455953261#1;1294
450189363;111251392;638
450189363;-333626093;1190
450189363;4389557#1;649
450189363;42813669;1235
450189363;24735700;1670
450189363;456213456;789
450189363;231262268#0;1560
450189363;27606891#2;948
450189363;-10947989;1306
450189363;98410013#0;1311
450189363;172282359;1180
450189363;148288810#2;1265
450189363;76402289;723
450189363;461910870#2;957
450189363;30157285;981
450189363;24160797;1223
450189363;4616321#2;990
450189363;-259536422;2105
450189363;-39496182#0;1597
450189363;MA047;1243
450189363;-669433184;1290
450189363;4802807#2;1200
450189363;39473294;1693
450189363;41976565;1310
450189363;-671403217;607
450189363;-165465028#0;610
450189363;4486596#2;1047
450189363;24673480;1071
450189363;30699893;983
450189363;-469999015;835
450189363;469999020;983
450189363;120395207#1;967
450189363;30157290;955
450189363;469999032;1254
